,지역본부,재산 소재지,노선명, 면적(공부) ,유형분류,현재 사용현황,향후 사용계획 및 추진사항,plan_category
2374,수도권본부,경기도 남양주시 와부읍 도곡리 494ㅡ2,중앙선,7.0,활용,미사용,미사용,계획없음
2376,수도권본부,경기도 남양주시 와부읍 도곡리 503ㅡ4,중앙선,198.0,활용,미사용,미사용,계획없음
2379,수도권본부,경기도 남양주시 와부읍 도곡리 504ㅡ3,중앙선,410.0,활용,미사용,미사용,계획없음
2380,수도권본부,경기도 남양주시 와부읍 도곡리 504ㅡ30,중앙선,112.0,활용,미사용,미사용,계획없음
2381,수도권본부,경기도 남양주시 와부읍 도곡리 504ㅡ8,중앙선,1911.0,활용,미사용,미사용,계획없음
2384,수도권본부,경기도 남양주시 와부읍 도곡리 510ㅡ8,중앙선,112.0,활용,미사용,미사용,계획없음
2385,수도권본부,경기도 남양주시 와부읍 도곡리 511ㅡ2,중앙선,73.0,활용,미사용,미사용,계획없음
2386,수도권본부,경기도 남양주시 와부읍 도곡리 513ㅡ2,중앙선,10.0,활용,미사용,미사용,계획없음
2387,수도권본부,경기도 남양주시 와부읍 도곡리 513ㅡ9,중앙선,4.0,활용,미사용,미사용,계획없음
2388,수도권본부,경기도 남양주시 와부읍 도곡리 514ㅡ2,중앙선,66.0,활용,미사용,미사용,계획없음
2389,수도권본부,경기도 남양주시 와부읍 도곡리 515ㅡ2,중앙선,65.0,활용,미사용,미사용,계획없음
2391,수도권본부,경기도 남양주시 와부읍 도곡리 517ㅡ1,중앙선,179.0,활용,미사용,미사용,계획없음
2393,수도권본부,경기도 남양주시 와부읍 도곡리 520ㅡ2,중앙선,533.0,활용,미사용,미사용,계획없음
2394,수도권본부,경기도 남양주시 와부읍 도곡리 520ㅡ3,중앙선,225.0,활용,미사용,미사용,계획없음
2396,수도권본부,경기도 남양주시 와부읍 도곡리 520ㅡ7,중앙선,36.0,활용,미사용,미사용,계획없음
2397,수도권본부,경기도 남양주시 와부읍 도곡리 521ㅡ2,중앙선,149.0,활용,미사용,미사용,계획없음
2399,수도권본부,경기도 남양주시 와부읍 도곡리 534ㅡ2,중앙선,515.0,활용,미사용,미사용,계획없음
2400,수도권본부,경기도 남양주시 와부읍 도곡리 567ㅡ5,중앙선,26.0,활용,미사용,미사용,계획없음
2401,수도권본부,경기도 남양주시 와부읍 도곡리 568ㅡ15,중앙선,200.0,활용,미사용,미사용,계획없음
2402,수도권본부,경기도 남양주시 와부읍 도곡리 568ㅡ3,중앙선,99.0,활용,미사용,미사용,계획없음
2404,수도권본부,경기도 남양주시 와부읍 도곡리 971ㅡ2,중앙선,1397.0,활용,미사용,미사용,계획없음
2405,수도권본부,경기도 남양주시 와부읍 도곡리 981ㅡ5,중앙선,14.0,활용,미사용,미사용,계획없음
2406,수도권본부,경기도 남양주시 와부읍 도곡리 997ㅡ1,중앙선,116.0,활용,미사용,미사용,계획없음
2407,수도권본부,경기도 남양주시 와부읍 도곡리 997ㅡ5,중앙선,99.0,활용,미사용,미사용,계획없음
2408,수도권본부,경기도 남양주시 와부읍 도곡리 997ㅡ6,중앙선,73.0,활용,미사용,미사용,계획없음
2409,수도권본부,경기도 남양주시 와부읍 도곡리 998ㅡ5,중앙선,274.0,활용,미사용,미사용,계획없음
2410,수도권본부,경기도 남양주시 와부읍 도곡리 산 143ㅡ3,중앙선,99.0,활용,미사용,미사용,계획없음
2411,수도권본부,경기도 남양주시 와부읍 도곡리 산 143ㅡ7,중앙선,26.0,활용,미사용,미사용,계획없음
2412,수도권본부,경기도 남양주시 와부읍 도곡리 산 145ㅡ1,중앙선,397.0,활용,미사용,미사용,계획없음
2414,수도권본부,경기도 남양주시 와부읍 도곡리 산 151ㅡ13,중앙선,99.0,활용,미사용,미사용,계획없음
2415,수도권본부,경기도 남양주시 와부읍 도곡리 산 151ㅡ8,중앙선,5187.0,활용,미사용,미사용,계획없음
2416,수도권본부,경기도 남양주시 와부읍 도곡리 산 191ㅡ3,중앙선,1289.0,활용,미사용,미사용,계획없음
2417,수도권본부,경기도 남양주시 와부읍 도곡리 산 193ㅡ6,중앙선,396.0,활용,미사용,미사용,계획없음
2420,수도권본부,경기도 남양주시 와부읍 도곡리 산 194ㅡ11,중앙선,99.0,활용,미사용,미사용,계획없음
2421,수도권본부,경기도 남양주시 와부읍 도곡리 산 194ㅡ12,중앙선,99.0,활용,미사용,미사용,계획없음
2423,수도권본부,경기도 남양주시 와부읍 도곡리 산 194ㅡ27,중앙선,227.0,활용,미사용,미사용,계획없음
2425,수도권본부,경기도 남양주시 와부읍 도곡리 산 194ㅡ4,중앙선,198.0,활용,미사용,미사용,계획없음
2428,수도권본부,경기도 남양주시 와부읍 도곡리 산 45ㅡ2,중앙선,6347.0,활용,미사용,미사용,계획없음
2430,수도권본부,경기도 남양주시 이패동 472ㅡ2,중앙선,2403.0,활용,미사용,미사용,계획없음
2431,수도권본부,경기도 남양주시 이패동 474ㅡ3,중앙선,188.0,활용,미사용,미사용,계획없음
2432,수도권본부,경기도 남양주시 이패동 490ㅡ5,중앙선,1726.0,활용,미사용,미사용,계획없음
2433,수도권본부,경기도 남양주시 이패동 492ㅡ2,중앙선,115.0,활용,미사용,미사용,계획없음
2434,수도권본부,경기도 남양주시 이패동 494ㅡ1,중앙선,7.0,활용,미사용,미사용,계획없음
2435,수도권본부,경기도 남양주시 이패동 508ㅡ4,중앙선,360.0,활용,미사용,미사용,계획없음
2436,수도권본부,경기도 남양주시 이패동 531ㅡ2,중앙선,162.0,활용,미사용,미사용,계획없음
2437,수도권본부,경기도 남양주시 이패동 532ㅡ1,중앙선,6307.0,활용,미사용,미사용,계획없음
2438,수도권본부,경기도 남양주시 이패동 534ㅡ6,중앙선,103.0,활용,미사용,미사용,계획없음
2439,수도권본부,경기도 남양주시 이패동 549ㅡ1,중앙선,1839.0,활용,미사용,미사용,계획없음
2440,수도권본부,경기도 남양주시 일패동 381ㅡ4,중앙선,645.0,활용,미사용,미사용,계획없음
2441,수도권본부,경기도 남양주시 일패동 382ㅡ5,중앙선,7.0,활용,미사용,미사용,계획없음
2442,수도권본부,경기도 남양주시 일패동 385ㅡ2,중앙선,2929.0,활용,미사용,미사용,계획없음
2445,수도권본부,서울특별시 중랑구 망우동 59ㅡ7,중앙선,13.0,활용,미사용,미사용,계획없음
2446,수도권본부,서울특별시 중랑구 망우동 60ㅡ2,중앙선,69.0,활용,미사용,미사용,계획없음
2447,수도권본부,서울특별시 중랑구 망우동 62ㅡ2,중앙선,56.0,활용,미사용,미사용,계획없음
2448,수도권본부,서울특별시 중랑구 망우동 산 21ㅡ6,중앙선,23.0,활용,미사용,미사용,계획없음
2449,수도권본부,서울특별시 중랑구 망우동 산 22ㅡ1,중앙선,3679.0,활용,미사용,미사용,계획없음
2454,수도권본부,서울특별시 중랑구 신내동 15ㅡ3,중앙선,63.0,활용,미사용,미사용,계획없음
2459,수도권본부,서울특별시 중랑구 신내동 8ㅡ5,중앙선,44.0,활용,미사용,미사용,계획없음
2462,수도권본부,서울특별시 중랑구 신내동 산 1ㅡ5,중앙선,46.0,활용,미사용,미사용,계획없음
3917,수도권본부,경기도 양평군 지평면 지평리 17ㅡ1,중앙선,142.0,활용,미사용,미사용,계획없음
3919,수도권본부,경기도 양평군 양평읍 원덕리 117ㅡ2,중앙선,2836.0,활용,미사용,미사용,계획없음
3920,수도권본부,경기도 양평군 양평읍 원덕리 134ㅡ2,중앙선,2958.0,활용,미사용,미사용,계획없음
3921,수도권본부,경기도 양평군 용문면 다문리 59ㅡ2,중앙선,707.0,활용,미사용,미사용,계획없음
3922,수도권본부,경기도 양평군 용문면 다문리 61ㅡ2,중앙선,4607.0,활용,미사용,미사용,계획없음
3923,수도권본부,경기도 양평군 용문면 다문리 89ㅡ2,중앙선,321.0,활용,미사용,미사용,계획없음
3924,수도권본부,경기도 양평군 용문면 다문리 97ㅡ10,중앙선,89.0,활용,미사용,미사용,계획없음
3926,수도권본부,경기도 양평군 용문면 다문리 97ㅡ9,중앙선,657.0,활용,미사용,미사용,계획없음
3927,수도권본부,경기도 양평군 용문면 마룡리 209ㅡ4,중앙선,13.0,활용,미사용,미사용,계획없음
3928,수도권본부,경기도 양평군 용문면 마룡리 210ㅡ2,중앙선,367.0,활용,미사용,미사용,계획없음
3929,수도권본부,경기도 양평군 용문면 마룡리 221ㅡ2,중앙선,3445.0,활용,미사용,미사용,계획없음
3996,수도권본부,경기도 양평군 용문면 화전리 1293ㅡ1,중앙선,34.0,활용,미사용,미사용,계획없음
3997,수도권본부,경기도 양평군 용문면 화전리 55ㅡ1,중앙선,3.0,활용,미사용,미사용,계획없음
3998,수도권본부,경기도 양평군 용문면 화전리 64ㅡ2,중앙선,26.0,활용,미사용,미사용,계획없음
3999,수도권본부,경기도 양평군 용문면 화전리 65ㅡ2,중앙선,89.0,활용,미사용,미사용,계획없음
4000,수도권본부,경기도 양평군 용문면 화전리 71ㅡ2,중앙선,354.0,활용,미사용,미사용,계획없음
4001,수도권본부,경기도 양평군 용문면 화전리 74ㅡ2,중앙선,1326.0,활용,미사용,미사용,계획없음
4002,수도권본부,경기도 양평군 용문면 화전리 76,중앙선,493.0,활용,미사용,미사용,계획없음
4003,수도권본부,경기도 양평군 용문면 화전리 76ㅡ1,중앙선,374.0,활용,미사용,미사용,계획없음
4004,수도권본부,경기도 양평군 용문면 화전리 78ㅡ2,중앙선,3.0,활용,미사용,미사용,계획없음
4005,수도권본부,경기도 양평군 용문면 화전리 80ㅡ2,중앙선,3.0,활용,미사용,미사용,계획없음
4006,수도권본부,경기도 양평군 용문면 화전리 81ㅡ1,중앙선,51.0,활용,미사용,미사용,계획없음
4007,수도권본부,경기도 양평군 용문면 화전리 81ㅡ3,중앙선,22.0,활용,미사용,미사용,계획없음
4008,수도권본부,경기도 양평군 용문면 화전리 82ㅡ3,중앙선,266.0,활용,미사용,미사용,계획없음
4010,수도권본부,경기도 양평군 용문면 화전리 84ㅡ2,중앙선,132.0,활용,미사용,미사용,계획없음
4011,수도권본부,경기도 양평군 용문면 화전리 산 2ㅡ2,중앙선,198.0,활용,미사용,미사용,계획없음
4012,수도권본부,경기도 양평군 용문면 화전리 산 4ㅡ2,중앙선,1587.0,활용,미사용,미사용,계획없음
4013,수도권본부,경기도 양평군 용문면 화전리 산 6ㅡ3,중앙선,3841.0,활용,미사용,미사용,계획없음
4014,수도권본부,경기도 양평군 용문면 화전리 산 7ㅡ2,중앙선,3471.0,활용,미사용,미사용,계획없음
4042,수도권본부,경기도 양평군 지평면 지평리 1244ㅡ1,중앙선,100.0,활용,미사용,미사용,계획없음
4043,수도권본부,경기도 양평군 지평면 지평리 1249ㅡ1,중앙선,178.0,활용,미사용,미사용,계획없음
4044,수도권본부,경기도 양평군 지평면 지평리 1269ㅡ1,중앙선,70.0,활용,미사용,미사용,계획없음
4045,수도권본부,경기도 양평군 지평면 지평리 1274ㅡ2,중앙선,83.0,활용,미사용,미사용,계획없음
4046,수도권본부,경기도 양평군 지평면 지평리 1274ㅡ4,중앙선,147.0,활용,미사용,미사용,계획없음
4047,수도권본부,경기도 양평군 지평면 지평리 1274ㅡ7,중앙선,25.0,활용,미사용,미사용,계획없음
4048,수도권본부,경기도 양평군 지평면 지평리 134ㅡ4,중앙선,1557.0,활용,미사용,미사용,계획없음
4049,수도권본부,경기도 양평군 지평면 지평리 135ㅡ1,중앙선,23.0,활용,미사용,미사용,계획없음
4050,수도권본부,경기도 양평군 지평면 지평리 137ㅡ2,중앙선,13.0,활용,미사용,미사용,계획없음
4051,수도권본부,경기도 양평군 지평면 지평리 143ㅡ2,중앙선,33.0,활용,미사용,미사용,계획없음
4052,수도권본부,경기도 양평군 지평면 지평리 150ㅡ2,중앙선,10.0,활용,미사용,미사용,계획없음
4053,수도권본부,경기도 양평군 지평면 지평리 153ㅡ3,중앙선,3084.0,활용,미사용,미사용,계획없음
4054,수도권본부,경기도 양평군 지평면 지평리 153ㅡ5,중앙선,284.0,활용,미사용,미사용,계획없음
4055,수도권본부,경기도 양평군 지평면 지평리 15ㅡ2,중앙선,2347.0,활용,미사용,미사용,계획없음
4056,수도권본부,경기도 양평군 지평면 지평리 178ㅡ2,중앙선,6949.0,활용,미사용,미사용,계획없음
4057,수도권본부,경기도 양평군 지평면 지평리 178ㅡ6,중앙선,744.0,활용,미사용,미사용,계획없음
4058,수도권본부,경기도 양평군 지평면 지평리 189ㅡ2,중앙선,936.0,활용,미사용,미사용,계획없음
4059,수도권본부,경기도 양평군 지평면 지평리 190ㅡ2,중앙선,1289.0,활용,미사용,미사용,계획없음
4060,수도권본부,경기도 양평군 지평면 지평리 27ㅡ1,중앙선,1650.0,활용,미사용,미사용,계획없음
4061,수도권본부,경기도 양평군 지평면 지평리 31ㅡ1,중앙선,66.0,활용,미사용,미사용,계획없음
4062,수도권본부,경기도 양평군 지평면 지평리 32ㅡ2,중앙선,20.0,활용,미사용,미사용,계획없음
4063,수도권본부,경기도 양평군 지평면 지평리 34ㅡ2,중앙선,638.0,활용,미사용,미사용,계획없음
4065,수도권본부,경기도 양평군 지평면 지평리 36ㅡ1,중앙선,658.0,활용,미사용,미사용,계획없음
4066,수도권본부,경기도 양평군 지평면 지평리 586ㅡ1,중앙선,529.0,활용,미사용,미사용,계획없음
4067,수도권본부,경기도 양평군 지평면 지평리 596ㅡ3,중앙선,4228.0,활용,미사용,미사용,계획없음
4068,수도권본부,경기도 양평군 지평면 지평리 605ㅡ2,중앙선,17.0,활용,미사용,미사용,계획없음
4069,수도권본부,경기도 양평군 지평면 지평리 605ㅡ22,중앙선,52.0,활용,미사용,미사용,계획없음
4070,수도권본부,경기도 양평군 지평면 지평리 606ㅡ15,중앙선,33.0,활용,미사용,미사용,계획없음
4071,수도권본부,경기도 양평군 지평면 지평리 606ㅡ2,중앙선,46.0,활용,미사용,미사용,계획없음
4072,수도권본부,경기도 양평군 지평면 지평리 606ㅡ4,중앙선,327.0,활용,미사용,미사용,계획없음
4073,수도권본부,경기도 양평군 지평면 지평리 607ㅡ2,중앙선,32.0,활용,미사용,미사용,계획없음
4074,수도권본부,경기도 양평군 지평면 지평리 607ㅡ3,중앙선,1078.0,활용,미사용,미사용,계획없음
4075,수도권본부,경기도 양평군 지평면 지평리 607ㅡ5,중앙선,66.0,활용,미사용,미사용,계획없음
4076,수도권본부,경기도 양평군 지평면 지평리 607ㅡ6,중앙선,36.0,활용,미사용,미사용,계획없음
4077,수도권본부,경기도 양평군 지평면 지평리 607ㅡ7,중앙선,14.0,활용,미사용,미사용,계획없음
4078,수도권본부,경기도 양평군 지평면 지평리 622ㅡ6,중앙선,3762.0,활용,미사용,미사용,계획없음
4079,수도권본부,경기도 양평군 지평면 지평리 산 29ㅡ3,중앙선,298.0,활용,미사용,미사용,계획없음
4080,수도권본부,경기도 양평군 지평면 지평리 산 30ㅡ3,중앙선,198.0,활용,미사용,미사용,계획없음
4081,수도권본부,경기도 양평군 지평면 지평리 산 33ㅡ2,중앙선,5455.0,활용,미사용,미사용,계획없음
